model,provider,question_id,passage_id,format,run,expected_answer,extracted_answer,is_correct,success,error,duration_seconds,input_tokens,output_tokens
qwen3-max,alibaba,Q-022,P-003,abc,3,N/A,N/A,True,True,,2.4607350826263428,665,7
qwen3-max,alibaba,Q-023,P-003,abc,3,0.5,0.5,True,True,,1.9211018085479736,708,8
qwen3-max,alibaba,Q-024,P-003,abc,3,N/A,0,False,True,,2.025026798248291,667,6
qwen3-max,alibaba,Q-025,P-003,abc,3,0,0,True,True,,1.732814073562622,686,6
qwen3-max,alibaba,Q-026,P-003,abc,3,3,3,True,True,,2.0123560428619385,644,6
qwen3-max,alibaba,Q-027,P-003,abc,3,N/A,0,False,True,,1.8955199718475342,725,6
qwen3-max,alibaba,Q-028,P-004,abc,3,6,3,False,True,,2.1098251342773438,674,6
qwen3-max,alibaba,Q-029,P-004,abc,3,0,0,True,True,,1.8933179378509521,674,6
qwen3-max,alibaba,Q-030,P-004,abc,3,N/A,N/A,True,True,,2.3018288612365723,703,7
qwen3-max,alibaba,Q-031,P-004,abc,3,C2,"C,,2",True,True,,2.8436689376831055,684,8
qwen3-max,alibaba,Q-032,P-004,abc,3,1,1,True,True,,2.931591272354126,727,6
qwen3-max,alibaba,Q-033,P-004,abc,3,3,3,True,True,,2.1204988956451416,686,6
qwen3-max,alibaba,Q-034,P-004,abc,3,N/A,0,False,True,,2.437314033508301,705,6
qwen3-max,alibaba,Q-035,P-004,abc,3,1,1,True,True,,3.904392957687378,663,6
qwen3-max,alibaba,Q-036,P-004,abc,3,1,1,True,True,,1.8582170009613037,744,6
qwen3-max,alibaba,Q-037,P-005,abc,3,3,3,True,True,,2.88959002494812,681,6
qwen3-max,alibaba,Q-038,P-005,abc,3,5,5,True,True,,2.820859909057617,681,6
qwen3-max,alibaba,Q-039,P-005,abc,3,Eb5,Eb5,True,True,,2.3243629932403564,710,7
qwen3-max,alibaba,Q-040,P-005,abc,3,Eb4,Gb2,False,True,,2.0626590251922607,691,7
qwen3-max,alibaba,Q-041,P-005,abc,3,2,2,True,True,,3.089068651199341,734,6
qwen3-max,alibaba,Q-042,P-005,abc,3,3,3,True,True,,1.8591101169586182,693,6
qwen3-max,alibaba,Q-043,P-005,abc,3,3,4,False,True,,2.082285165786743,712,6
qwen3-max,alibaba,Q-044,P-005,abc,3,4,4,True,True,,2.952014207839966,670,6
qwen3-max,alibaba,Q-045,P-005,abc,3,1,2,False,True,,1.9846179485321045,751,6
qwen3-max,alibaba,Q-046,P-006,abc,3,4,3,False,True,,3.937278985977173,666,6
qwen3-max,alibaba,Q-047,P-006,abc,3,6,6,True,True,,2.206063985824585,666,6
qwen3-max,alibaba,Q-048,P-006,abc,3,G4,G4,True,True,,1.8904860019683838,695,7
qwen3-max,alibaba,Q-049,P-006,abc,3,A3,B0,False,True,,2.2698090076446533,676,7
qwen3-max,alibaba,Q-050,P-006,abc,3,1,2,False,True,,2.0631659030914307,719,6
qwen3-max,alibaba,Q-051,P-006,abc,3,4,3,False,True,,1.8584470748901367,678,6
qwen3-max,alibaba,Q-052,P-006,abc,3,2,2,True,True,,2.0506770610809326,697,6
qwen3-max,alibaba,Q-053,P-006,abc,3,0,0,True,True,,2.089632987976074,655,6
qwen3-max,alibaba,Q-054,P-006,abc,3,1,1,True,True,,1.857853889465332,736,6
qwen3-max,alibaba,Q-055,P-007,abc,3,9,8,False,True,,2.84146785736084,700,6
qwen3-max,alibaba,Q-056,P-007,abc,3,9,12,False,True,,1.8788421154022217,700,7
qwen3-max,alibaba,Q-057,P-007,abc,3,A4,A4,True,True,,2.0827009677886963,729,7
qwen3-max,alibaba,Q-058,P-007,abc,3,A2,"A,,1",False,True,,2.270425796508789,710,8
qwen3-max,alibaba,Q-059,P-007,abc,3,0.5,2,False,True,,2.085233211517334,753,6
qwen3-max,alibaba,Q-060,P-007,abc,3,6,6,True,True,,3.2790591716766357,712,6
qwen3-max,alibaba,Q-061,P-007,abc,3,4,7,False,True,,2.2298059463500977,731,6
qwen3-max,alibaba,Q-062,P-007,abc,3,2,4,False,True,,2.055140972137451,689,6
qwen3-max,alibaba,Q-063,P-007,abc,3,0.5,0.125,False,True,,3.342578887939453,770,10
qwen3-max,alibaba,Q-064,P-008,abc,3,2,2,True,True,,1.594817876815796,671,6
qwen3-max,alibaba,Q-065,P-008,abc,3,2,2,True,True,,3.97171688079834,671,6
qwen3-max,alibaba,Q-066,P-008,abc,3,Ab4,A4,False,True,,1.8593699932098389,700,7
qwen3-max,alibaba,Q-067,P-008,abc,3,Bb2,"B,,0",False,True,,2.483311891555786,681,8
qwen3-max,alibaba,Q-068,P-008,abc,3,0.5,2,False,True,,2.6378607749938965,724,6
qwen3-max,alibaba,Q-069,P-008,abc,3,2,2,True,True,,1.8917696475982666,683,6
qwen3-max,alibaba,Q-070,P-008,abc,3,0,0,True,True,,1.8567616939544678,702,6
qwen3-max,alibaba,Q-071,P-008,abc,3,4,4,True,True,,6.1641552448272705,660,6
qwen3-max,alibaba,Q-072,P-008,abc,3,0.5,2,False,True,,1.914780855178833,741,6
qwen3-max,alibaba,Q-073,P-009,abc,3,12,12,True,True,,2.427090883255005,681,7
qwen3-max,alibaba,Q-074,P-009,abc,3,6,6,True,True,,1.9849708080291748,681,6
qwen3-max,alibaba,Q-075,P-009,abc,3,F5,F5,True,True,,3.1678240299224854,710,7
qwen3-max,alibaba,Q-076,P-009,abc,3,A3,F3,False,True,,2.8803458213806152,691,7
qwen3-max,alibaba,Q-077,P-009,abc,3,1,2,False,True,,2.2743067741394043,734,6
qwen3-max,alibaba,Q-078,P-009,abc,3,5,3,False,True,,2.4727060794830322,693,6
qwen3-max,alibaba,Q-079,P-009,abc,3,5,7,False,True,,2.270329713821411,712,6
qwen3-max,alibaba,Q-080,P-009,abc,3,0,0,True,True,,2.059307098388672,670,6
qwen3-max,alibaba,Q-081,P-009,abc,3,0.33,0.33,True,True,,2.023376226425171,751,9
qwen3-max,alibaba,Q-082,P-010,abc,3,8,4,False,True,,2.676021099090576,686,6
qwen3-max,alibaba,Q-083,P-010,abc,3,8,7,False,True,,2.320380210876465,686,6
qwen3-max,alibaba,Q-084,P-010,abc,3,Bb4,B4,False,True,,3.099663019180298,715,7
qwen3-max,alibaba,Q-085,P-010,abc,3,Cb4,C3,False,True,,2.082848072052002,696,7
qwen3-max,alibaba,Q-086,P-010,abc,3,1,4,False,True,,2.032252073287964,739,6
qwen3-max,alibaba,Q-087,P-010,abc,3,4,3,False,True,,3.5886731147766113,698,6
qwen3-max,alibaba,Q-088,P-010,abc,3,2,1,False,True,,2.1547770500183105,717,6
qwen3-max,alibaba,Q-089,P-010,abc,3,0,0,True,True,,1.9907708168029785,675,6
qwen3-max,alibaba,Q-090,P-010,abc,3,1,1,True,True,,1.745316982269287,756,6
qwen3-max,alibaba,Q-091,P-011,abc,3,2,2,True,True,,3.1685590744018555,662,6
qwen3-max,alibaba,Q-092,P-011,abc,3,6,6,True,True,,3.0083789825439453,662,6
qwen3-max,alibaba,Q-093,P-011,abc,3,F5,F5,True,True,,2.268620014190674,691,7
qwen3-max,alibaba,Q-094,P-011,abc,3,F3,F2,False,True,,4.723934888839722,672,7
qwen3-max,alibaba,Q-095,P-011,abc,3,1,2,False,True,,1.7959961891174316,715,6
qwen3-max,alibaba,Q-096,P-011,abc,3,2,2,True,True,,2.4200758934020996,674,6
qwen3-max,alibaba,Q-097,P-011,abc,3,1,7,False,True,,2.341123104095459,693,6
qwen3-max,alibaba,Q-098,P-011,abc,3,3,6,False,True,,2.1063449382781982,651,6
qwen3-max,alibaba,Q-099,P-011,abc,3,1,2,False,True,,3.4203100204467773,732,6
qwen3-max,alibaba,Q-100,P-012,abc,3,8,8,True,True,,1.8256661891937256,655,6
qwen3-max,alibaba,Q-101,P-012,abc,3,4,6,False,True,,1.759068250656128,655,6
qwen3-max,alibaba,Q-102,P-012,abc,3,C5,C5,True,True,,3.110696792602539,684,7
qwen3-max,alibaba,Q-103,P-012,abc,3,B3,Bb3,False,True,,2.0495870113372803,665,8
qwen3-max,alibaba,Q-104,P-012,abc,3,0.5,2,False,True,,2.2636220455169678,708,6
qwen3-max,alibaba,Q-105,P-012,abc,3,5,5,True,True,,2.4764370918273926,667,6
qwen3-max,alibaba,Q-106,P-012,abc,3,5,5,True,True,,1.8586740493774414,686,6
qwen3-max,alibaba,Q-107,P-012,abc,3,0,0,True,True,,3.090649127960205,644,6
qwen3-max,alibaba,Q-108,P-012,abc,3,0.25,1,False,True,,2.266572952270508,725,6
qwen3-max,alibaba,Q-109,P-013,abc,3,8,7,False,True,,2.0681190490722656,689,6
qwen3-max,alibaba,Q-110,P-013,abc,3,12,8,False,True,,1.7834298610687256,689,6
qwen3-max,alibaba,Q-111,P-013,abc,3,B4,B5,False,True,,2.400239944458008,718,7
qwen3-max,alibaba,Q-112,P-013,abc,3,G3,E2,False,True,,2.4236631393432617,699,7
qwen3-max,alibaba,Q-113,P-013,abc,3,2,4,False,True,,4.730222940444946,742,6
qwen3-max,alibaba,Q-114,P-013,abc,3,6,6,True,True,,1.8042597770690918,701,6
qwen3-max,alibaba,Q-115,P-013,abc,3,2,12,False,True,,1.714111089706421,720,7
qwen3-max,alibaba,Q-116,P-013,abc,3,0,0,True,True,,4.928678035736084,678,6
qwen3-max,alibaba,Q-117,P-013,abc,3,1,1,True,True,,1.8585131168365479,759,6
qwen3-max,alibaba,Q-118,P-014,abc,3,22,16,False,True,,2.0045008659362793,694,7
qwen3-max,alibaba,Q-119,P-014,abc,3,7,8,False,True,,2.293278932571411,694,6
qwen3-max,alibaba,Q-120,P-014,abc,3,C5,C5,True,True,,2.5075502395629883,723,7
qwen3-max,alibaba,Q-121,P-014,abc,3,G2,"B,,,",False,True,,2.4717061519622803,704,8
qwen3-max,alibaba,Q-122,P-014,abc,3,1,4,False,True,,1.9220688343048096,747,6
qwen3-max,alibaba,Q-123,P-014,abc,3,6,7,False,True,,2.405841827392578,706,6
qwen3-max,alibaba,Q-124,P-014,abc,3,5,1,False,True,,1.893815040588379,725,6
qwen3-max,alibaba,Q-125,P-014,abc,3,0,0,True,True,,2.0308890342712402,683,6
qwen3-max,alibaba,Q-126,P-014,abc,3,0.25,0.25,True,True,,2.1466400623321533,764,9
qwen3-max,alibaba,Q-127,P-015,abc,3,6,3,False,True,,2.389237880706787,666,6
qwen3-max,alibaba,Q-128,P-015,abc,3,6,6,True,True,,2.0619609355926514,666,6
qwen3-max,alibaba,Q-129,P-015,abc,3,E5,C5,False,True,,2.0664169788360596,695,7
qwen3-max,alibaba,Q-130,P-015,abc,3,E3,E2,False,True,,2.692389726638794,676,7
qwen3-max,alibaba,Q-131,P-015,abc,3,0.5,0.33,False,True,,2.254072904586792,719,9
qwen3-max,alibaba,Q-132,P-015,abc,3,2,2,True,True,,2.065708875656128,678,6
qwen3-max,alibaba,Q-133,P-015,abc,3,9,0,False,True,,2.0400850772857666,697,6
qwen3-max,alibaba,Q-134,P-015,abc,3,0,0,True,True,,1.9794139862060547,655,6
qwen3-max,alibaba,Q-135,P-015,abc,3,0.5,0.33,False,True,,1.9648799896240234,736,9
qwen3-max,alibaba,Q-136,P-016,abc,3,2,1,False,True,,2.9306650161743164,701,6
qwen3-max,alibaba,Q-137,P-016,abc,3,14,8,False,True,,1.820457935333252,701,6
qwen3-max,alibaba,Q-138,P-016,abc,3,B5,B4,False,True,,1.8656659126281738,730,7
qwen3-max,alibaba,Q-139,P-016,abc,3,G2,"G,,2",True,True,,2.2703750133514404,711,8
qwen3-max,alibaba,Q-140,P-016,abc,3,1,4,False,True,,2.3058011531829834,754,6
qwen3-max,alibaba,Q-141,P-016,abc,3,1,1,True,True,,2.081609010696411,713,6
qwen3-max,alibaba,Q-142,P-016,abc,3,3,10,False,True,,2.1708850860595703,732,7
qwen3-max,alibaba,Q-143,P-016,abc,3,3,3,True,True,,1.8529939651489258,690,6
qwen3-max,alibaba,Q-144,P-016,abc,3,1,4,False,True,,2.223266839981079,771,6
qwen3-max,alibaba,Q-145,P-017,abc,3,8,5,False,True,,3.185176134109497,705,6
qwen3-max,alibaba,Q-146,P-017,abc,3,15,10,False,True,,3.0887062549591064,705,7
qwen3-max,alibaba,Q-147,P-017,abc,3,A4,A4,True,True,,2.065566062927246,734,7
qwen3-max,alibaba,Q-148,P-017,abc,3,B2,"B,1",False,True,,2.252678155899048,715,8
qwen3-max,alibaba,Q-149,P-017,abc,3,1,4,False,True,,2.6988799571990967,758,6
qwen3-max,alibaba,Q-150,P-017,abc,3,3,3,True,True,,1.9983768463134766,717,6
qwen3-max,alibaba,Q-151,P-017,abc,3,5,0,False,True,,2.9457321166992188,736,6
qwen3-max,alibaba,Q-152,P-017,abc,3,1,2,False,True,,2.476261854171753,694,6
qwen3-max,alibaba,Q-153,P-017,abc,3,1,4,False,True,,1.8454749584197998,775,6
qwen3-max,alibaba,Q-154,P-018,abc,3,2,0,False,True,,2.3502211570739746,677,6
qwen3-max,alibaba,Q-155,P-018,abc,3,7,7,True,True,,1.9965920448303223,677,6
qwen3-max,alibaba,Q-156,P-018,abc,3,A5,C5,False,True,,2.061187982559204,706,7
qwen3-max,alibaba,Q-157,P-018,abc,3,D#2,D#1,False,True,,2.0674688816070557,687,8
qwen3-max,alibaba,Q-158,P-018,abc,3,1,2,False,True,,1.8633990287780762,730,6
qwen3-max,alibaba,Q-159,P-018,abc,3,1,1,True,True,,2.435835123062134,689,6
qwen3-max,alibaba,Q-160,P-018,abc,3,9,17,False,True,,2.509174108505249,708,7
qwen3-max,alibaba,Q-161,P-018,abc,3,3,7,False,True,,3.1609790325164795,666,6
qwen3-max,alibaba,Q-162,P-018,abc,3,1,2,False,True,,1.7556207180023193,747,6
qwen3-max,alibaba,Q-163,P-019,abc,3,10,10,True,True,,2.573667049407959,695,7
qwen3-max,alibaba,Q-164,P-019,abc,3,6,6,True,True,,2.8119561672210693,695,6
qwen3-max,alibaba,Q-165,P-019,abc,3,C5,C5,True,True,,2.06364107131958,724,7
qwen3-max,alibaba,Q-166,P-019,abc,3,D4,D2,False,True,,2.060497999191284,705,7
qwen3-max,alibaba,Q-167,P-019,abc,3,1,4,False,True,,2.683232069015503,748,6
qwen3-max,alibaba,Q-168,P-019,abc,3,2,2,True,True,,2.06124210357666,707,6
qwen3-max,alibaba,Q-169,P-019,abc,3,11,12,False,True,,3.2959249019622803,726,7
qwen3-max,alibaba,Q-170,P-019,abc,3,2,3,False,True,,3.0934860706329346,684,6
qwen3-max,alibaba,Q-171,P-019,abc,3,0.5,0,False,True,,1.8536710739135742,765,6
qwen3-max,alibaba,Q-172,P-020,abc,3,8,8,True,True,,3.0966920852661133,670,6
qwen3-max,alibaba,Q-173,P-020,abc,3,5,5,True,True,,1.8201651573181152,670,6
qwen3-max,alibaba,Q-174,P-020,abc,3,B4,B4,True,True,,2.05822491645813,699,7
qwen3-max,alibaba,Q-175,P-020,abc,3,C4,C3,False,True,,2.1107492446899414,680,7
qwen3-max,alibaba,Q-176,P-020,abc,3,1.5,1.5,True,True,,1.9760570526123047,723,8
qwen3-max,alibaba,Q-177,P-020,abc,3,3,3,True,True,,1.996938943862915,682,6
qwen3-max,alibaba,Q-178,P-020,abc,3,13,12,False,True,,2.502305030822754,701,7
qwen3-max,alibaba,Q-179,P-020,abc,3,0,0,True,True,,1.6092479228973389,659,6
qwen3-max,alibaba,Q-180,P-020,abc,3,0.25,0.25,True,True,,2.2417948246002197,740,9
qwen3-max,alibaba,Q-181,P-021,abc,3,4,5,False,True,,1.8650801181793213,678,6
qwen3-max,alibaba,Q-182,P-021,abc,3,16,16,True,True,,2.0691137313842773,678,7
qwen3-max,alibaba,Q-183,P-021,abc,3,E5,E5,True,True,,2.475130081176758,707,7
qwen3-max,alibaba,Q-184,P-021,abc,3,E3,C2,False,True,,2.0620548725128174,688,7
qwen3-max,alibaba,Q-185,P-021,abc,3,2,2,True,True,,1.8590388298034668,731,6
qwen3-max,alibaba,Q-186,P-021,abc,3,3,4,False,True,,1.7993981838226318,690,6
qwen3-max,alibaba,Q-187,P-021,abc,3,11,7,False,True,,2.3499350547790527,709,6
qwen3-max,alibaba,Q-188,P-021,abc,3,1,5,False,True,,2.043363094329834,667,6
qwen3-max,alibaba,Q-189,P-021,abc,3,1,1,True,True,,1.861781120300293,748,6
qwen3-max,alibaba,Q-190,P-022,abc,3,20,5,False,True,,2.1548869609832764,727,6
qwen3-max,alibaba,Q-191,P-022,abc,3,7,8,False,True,,1.764098882675171,727,6
qwen3-max,alibaba,Q-192,P-022,abc,3,E4,E5,False,True,,1.8576059341430664,756,7
qwen3-max,alibaba,Q-193,P-022,abc,3,F2,"F,,2",True,True,,2.274731159210205,737,8
qwen3-max,alibaba,Q-194,P-022,abc,3,1,4,False,True,,1.865964651107788,780,6
qwen3-max,alibaba,Q-195,P-022,abc,3,3,3,True,True,,2.676483154296875,739,6
qwen3-max,alibaba,Q-196,P-022,abc,3,2,5,False,True,,2.061803102493286,758,6
qwen3-max,alibaba,Q-197,P-022,abc,3,1,1,True,True,,2.679394006729126,716,6
qwen3-max,alibaba,Q-198,P-022,abc,3,0.5,0,False,True,,1.860753059387207,797,6
qwen3-max,alibaba,Q-199,P-023,abc,3,0,0,True,True,,2.4938488006591797,654,6
qwen3-max,alibaba,Q-200,P-023,abc,3,4,4,True,True,,1.869048833847046,654,6
qwen3-max,alibaba,Q-201,P-023,abc,3,D5,D5,True,True,,2.0599820613861084,683,7
qwen3-max,alibaba,Q-202,P-023,abc,3,N/A,N/A,True,True,,2.160902261734009,664,7
qwen3-max,alibaba,Q-203,P-023,abc,3,0.5,1,False,True,,3.3911821842193604,707,6
qwen3-max,alibaba,Q-204,P-023,abc,3,N/A,0,False,True,,2.0178277492523193,666,6
qwen3-max,alibaba,Q-205,P-023,abc,3,5,5,True,True,,2.137216806411743,685,6
qwen3-max,alibaba,Q-206,P-023,abc,3,1,1,True,True,,2.059225082397461,643,6
qwen3-max,alibaba,Q-207,P-023,abc,3,N/A,2,False,True,,2.09493088722229,724,6
qwen3-max,alibaba,Q-208,P-024,abc,3,16,16,True,True,,2.2324471473693848,692,7
qwen3-max,alibaba,Q-209,P-024,abc,3,7,10,False,True,,2.244601011276245,692,7
qwen3-max,alibaba,Q-210,P-024,abc,3,A4,A4,True,True,,2.0226502418518066,721,7
qwen3-max,alibaba,Q-211,P-024,abc,3,D2,"D,,,",False,True,,1.929069995880127,702,8
qwen3-max,alibaba,Q-212,P-024,abc,3,1,4,False,True,,3.260857105255127,745,6
qwen3-max,alibaba,Q-213,P-024,abc,3,4,3,False,True,,1.774444580078125,704,6
qwen3-max,alibaba,Q-214,P-024,abc,3,9,17,False,True,,2.797137975692749,723,7
qwen3-max,alibaba,Q-215,P-024,abc,3,1,2,False,True,,1.7167353630065918,681,6
qwen3-max,alibaba,Q-216,P-024,abc,3,0.25,1,False,True,,1.9527029991149902,762,6
qwen3-max,alibaba,Q-217,P-025,abc,3,8,6,False,True,,1.906174898147583,671,6
qwen3-max,alibaba,Q-218,P-025,abc,3,9,7,False,True,,2.0677261352539062,671,6
qwen3-max,alibaba,Q-219,P-025,abc,3,A4,A4,True,True,,2.1234161853790283,700,7
qwen3-max,alibaba,Q-220,P-025,abc,3,E3,A1,False,True,,3.2308201789855957,681,7
qwen3-max,alibaba,Q-221,P-025,abc,3,0.75,2,False,True,,2.682366132736206,724,6
qwen3-max,alibaba,Q-222,P-025,abc,3,5,4,False,True,,2.063861131668091,683,6
qwen3-max,alibaba,Q-223,P-025,abc,3,3,0,False,True,,1.8622629642486572,702,6
qwen3-max,alibaba,Q-224,P-025,abc,3,0,0,True,True,,2.2671706676483154,660,6
qwen3-max,alibaba,Q-225,P-025,abc,3,0.25,2,False,True,,2.0659000873565674,741,6
qwen3-max,alibaba,Q-226,P-026,abc,3,8,7,False,True,,2.6805949211120605,681,6
qwen3-max,alibaba,Q-227,P-026,abc,3,12,12,True,True,,3.477349042892456,681,7
qwen3-max,alibaba,Q-228,P-026,abc,3,F#5,F5,False,True,,2.084076166152954,710,7
qwen3-max,alibaba,Q-229,P-026,abc,3,D3,D2,False,True,,1.9760830402374268,691,7
qwen3-max,alibaba,Q-230,P-026,abc,3,1,2,False,True,,2.7718701362609863,734,6
qwen3-max,alibaba,Q-231,P-026,abc,3,6,7,False,True,,2.0713300704956055,693,6
qwen3-max,alibaba,Q-232,P-026,abc,3,12,7,False,True,,2.0659117698669434,712,6
qwen3-max,alibaba,Q-233,P-026,abc,3,1,1,True,True,,2.003775119781494,670,6
qwen3-max,alibaba,Q-234,P-026,abc,3,1,2,False,True,,3.097092866897583,751,6
qwen3-max,alibaba,Q-235,P-027,abc,3,6,4,False,True,,2.310698986053467,692,6
qwen3-max,alibaba,Q-236,P-027,abc,3,12,12,True,True,,2.700517177581787,692,7
qwen3-max,alibaba,Q-237,P-027,abc,3,D5,D5,True,True,,2.657120943069458,721,7
qwen3-max,alibaba,Q-238,P-027,abc,3,D3,D3,True,True,,3.287147045135498,702,7
qwen3-max,alibaba,Q-239,P-027,abc,3,0.5,2,False,True,,2.274217367172241,745,6
qwen3-max,alibaba,Q-240,P-027,abc,3,5,3,False,True,,1.841447114944458,704,6
qwen3-max,alibaba,Q-241,P-027,abc,3,5,7,False,True,,2.696099042892456,723,6
qwen3-max,alibaba,Q-242,P-027,abc,3,2,2,True,True,,1.8625342845916748,681,6
qwen3-max,alibaba,Q-243,P-027,abc,3,0.5,2,False,True,,2.3428149223327637,762,6
qwen3-max,alibaba,Q-244,P-028,abc,3,3,3,True,True,,2.5888779163360596,680,6
qwen3-max,alibaba,Q-245,P-028,abc,3,8,5,False,True,,3.3344788551330566,680,6
qwen3-max,alibaba,Q-246,P-028,abc,3,A4,A4,True,True,,1.9819660186767578,709,7
qwen3-max,alibaba,Q-247,P-028,abc,3,C3,"C,2",False,True,,2.0904979705810547,690,8
qwen3-max,alibaba,Q-248,P-028,abc,3,2,2,True,True,,2.366702079772949,733,6
qwen3-max,alibaba,Q-249,P-028,abc,3,2,3,False,True,,1.907846212387085,692,6
qwen3-max,alibaba,Q-250,P-028,abc,3,2,7,False,True,,1.926353931427002,711,6
qwen3-max,alibaba,Q-251,P-028,abc,3,0,2,False,True,,1.8760061264038086,669,6
qwen3-max,alibaba,Q-252,P-028,abc,3,2,4,False,True,,2.0627810955047607,750,6
qwen3-max,alibaba,Q-253,P-029,abc,3,8,6,False,True,,2.1759839057922363,669,6
qwen3-max,alibaba,Q-254,P-029,abc,3,5,5,True,True,,1.9507200717926025,669,6
qwen3-max,alibaba,Q-255,P-029,abc,3,F5,F5,True,True,,2.8274900913238525,698,7
qwen3-max,alibaba,Q-256,P-029,abc,3,G3,C2,False,True,,2.326956033706665,679,7
qwen3-max,alibaba,Q-257,P-029,abc,3,0.75,2,False,True,,2.5258209705352783,722,6
qwen3-max,alibaba,Q-258,P-029,abc,3,3,3,True,True,,1.8018429279327393,681,6
qwen3-max,alibaba,Q-259,P-029,abc,3,1,0,False,True,,2.1464009284973145,700,6
qwen3-max,alibaba,Q-260,P-029,abc,3,0,0,True,True,,1.8136708736419678,658,6
qwen3-max,alibaba,Q-261,P-029,abc,3,0.25,1,False,True,,3.4622998237609863,739,6
qwen3-max,alibaba,Q-262,P-030,abc,3,6,6,True,True,,2.4696741104125977,669,6
qwen3-max,alibaba,Q-263,P-030,abc,3,3,3,True,True,,1.8547258377075195,669,6
qwen3-max,alibaba,Q-264,P-030,abc,3,D5,D4,False,True,,2.0682380199432373,698,7
qwen3-max,alibaba,Q-265,P-030,abc,3,F#3,F#2,False,True,,2.2611160278320312,679,8
qwen3-max,alibaba,Q-266,P-030,abc,3,1,2,False,True,,2.3864240646362305,722,6
qwen3-max,alibaba,Q-267,P-030,abc,3,5,6,False,True,,1.9279210567474365,681,6
qwen3-max,alibaba,Q-268,P-030,abc,3,1,2,False,True,,3.728990077972412,700,6
qwen3-max,alibaba,Q-269,P-030,abc,3,2,2,True,True,,1.9011220932006836,658,6
qwen3-max,alibaba,Q-270,P-030,abc,3,0.5,1,False,True,,3.2230708599090576,739,6
qwen3-max,alibaba,Q-271,P-031,abc,3,10,4,False,True,,2.5079143047332764,697,6
qwen3-max,alibaba,Q-272,P-031,abc,3,8,4,False,True,,1.7460243701934814,697,6
qwen3-max,alibaba,Q-273,P-031,abc,3,F#5,F4,False,True,,2.377931833267212,726,7
qwen3-max,alibaba,Q-274,P-031,abc,3,D2,"D,,,",False,True,,1.861072063446045,707,8
qwen3-max,alibaba,Q-275,P-031,abc,3,0.5,1,False,True,,2.156332015991211,750,6
qwen3-max,alibaba,Q-276,P-031,abc,3,4,3,False,True,,1.8289659023284912,709,6
qwen3-max,alibaba,Q-277,P-031,abc,3,5,5,True,True,,2.205108165740967,728,6
qwen3-max,alibaba,Q-278,P-031,abc,3,0,0,True,True,,1.8589622974395752,686,6
qwen3-max,alibaba,Q-279,P-031,abc,3,0.13,2,False,True,,2.882044792175293,767,6
qwen3-max,alibaba,Q-280,P-032,abc,3,6,6,True,True,,2.6766531467437744,669,6
qwen3-max,alibaba,Q-281,P-032,abc,3,8,8,True,True,,2.9090540409088135,669,6
qwen3-max,alibaba,Q-282,P-032,abc,3,C5,C5,True,True,,1.836021900177002,698,7
qwen3-max,alibaba,Q-283,P-032,abc,3,Eb3,E♭2,False,True,,2.4709322452545166,679,8
qwen3-max,alibaba,Q-284,P-032,abc,3,1.25,2,False,True,,2.0619609355926514,722,6
qwen3-max,alibaba,Q-285,P-032,abc,3,3,3,True,True,,2.4778828620910645,681,6
qwen3-max,alibaba,Q-286,P-032,abc,3,0,3,False,True,,2.0687499046325684,700,6
qwen3-max,alibaba,Q-287,P-032,abc,3,0,0,True,True,,2.061121940612793,658,6
qwen3-max,alibaba,Q-288,P-032,abc,3,0.5,2,False,True,,2.472460985183716,739,6
qwen3-max,alibaba,Q-289,P-033,abc,3,18,14,False,True,,2.266094923019409,724,7
qwen3-max,alibaba,Q-290,P-033,abc,3,14,16,False,True,,2.2782089710235596,724,7
qwen3-max,alibaba,Q-291,P-033,abc,3,F5,C5,False,True,,2.0630300045013428,753,7
qwen3-max,alibaba,Q-292,P-033,abc,3,F3,Bb1,False,True,,3.5802419185638428,734,8
qwen3-max,alibaba,Q-293,P-033,abc,3,1,2,False,True,,3.0042221546173096,777,6
qwen3-max,alibaba,Q-294,P-033,abc,3,6,5,False,True,,2.002539873123169,736,6
qwen3-max,alibaba,Q-295,P-033,abc,3,3,10,False,True,,2.9500627517700195,755,7
qwen3-max,alibaba,Q-296,P-033,abc,3,2,3,False,True,,3.702331066131592,713,6
qwen3-max,alibaba,Q-297,P-033,abc,3,0.5,2,False,True,,2.045789957046509,794,6
qwen3-max,alibaba,Q-298,P-034,abc,3,11,4,False,True,,2.3670167922973633,676,6
qwen3-max,alibaba,Q-299,P-034,abc,3,2,2,True,True,,2.1914801597595215,676,6
qwen3-max,alibaba,Q-300,P-034,abc,3,B4,B4,True,True,,2.6321890354156494,705,7
qwen3-max,alibaba,Q-301,P-034,abc,3,F3,F2,False,True,,2.145433187484741,686,7
qwen3-max,alibaba,Q-302,P-034,abc,3,1.5,2,False,True,,2.2299978733062744,729,6
qwen3-max,alibaba,Q-303,P-034,abc,3,3,3,True,True,,2.0671632289886475,688,6
qwen3-max,alibaba,Q-304,P-034,abc,3,1,2,False,True,,3.28157114982605,707,6
qwen3-max,alibaba,Q-305,P-034,abc,3,2,2,True,True,,2.7874088287353516,665,6
qwen3-max,alibaba,Q-306,P-034,abc,3,0.5,0.33,False,True,,1.7691209316253662,746,9
qwen3-max,alibaba,Q-307,P-035,abc,3,4,2,False,True,,3.146505355834961,683,6
qwen3-max,alibaba,Q-308,P-035,abc,3,16,16,True,True,,2.4773452281951904,683,7
